-3.5116,0.266801,-0.917214
-3.56742,0.271043,-0.971282
-3.5832,0.272242,-1.00717
-3.58467,0.272353,-1.04285
-3.5808,0.272059,-1.06742
-3.52196,0.267589,-1.09248
-3.45904,0.262808,-1.10913
-3.39676,0.258077,-1.12815
-17.9428,1.49365,-2.21041
-17.1179,1.42498,-2.19657
-16.1574,1.34503,-2.18601
-5.01645,0.417595,-0.712655
-5.01327,0.417331,-0.734826
-4.57723,0.381032,-0.703773
-4.56793,0.380258,-0.728125
-4.44208,0.369781,-0.751801
-4.37734,0.364392,-0.779454
-4.39426,0.3658,-0.814912
-3.97518,0.330915,-0.772257
-3.97627,0.331005,-0.818961
-3.94245,0.328189,-0.849194
-3.86647,0.321865,-0.864553
-3.54555,0.29515,-0.926615
-3.57883,0.29792,-0.97495
-3.58575,0.298496,-1.00846
-3.57303,0.297438,-1.04007
-3.54435,0.29505,-1.05716
-3.49213,0.290703,-1.08385
-3.42326,0.284969,-1.09829
-3.40001,0.283034,-1.12988
-15.8564,1.43535,-1.36879
-16.1162,1.45887,-1.58969
-16.0654,1.45426,-1.6836
-15.9506,1.44387,-1.77633
-15.8921,1.43858,-1.86768
-16.1087,1.45819,-1.98571
-17.1072,1.54857,-2.19657
-16.1127,1.45855,-2.18133
-15.3219,1.38697,-2.17805
-14.7663,1.33667,-2.16574
-14.1198,1.27815,-2.17236
-4.60323,0.416692,-0.734212
-4.54575,0.411489,-0.769829
-4.47157,0.404774,-0.796734
-4.46422,0.404108,-0.828406
-4.03209,0.364992,-0.783803
-4.02236,0.364111,-0.828974
-3.99275,0.361431,-0.86057
-3.8945,0.352537,-0.871368
-3.56646,0.322842,-0.932664
-3.61503,0.327239,-0.98543
-3.59616,0.32553,-1.01202
-3.56352,0.322576,-1.03795
-3.53793,0.320259,-1.05591
-3.45531,0.31278,-1.07309
-3.43097,0.310578,-1.10145
-3.41348,0.308994,-1.13507
-15.7901,1.5444,-1.09157
-15.7847,1.54386,-1.169
-14.1911,1.388,-1.14426
-14.1798,1.38689,-1.22489
-14.9414,1.46139,-1.47482
-14.9322,1.46049,-1.56592
-15.1335,1.48018,-1.68649
-15.1518,1.48196,-1.78189
-15.1307,1.4799,-1.86642
-15.7144,1.53699,-2.01912
-15.3275,1.49915,-2.07644
-15.3122,1.49765,-2.17815
-14.1279,1.38182,-2.07353
-14.1112,1.38018,-2.17251
-5.32157,0.520491,-0.849365
-4.59094,0.44903,-0.778012
-4.56927,0.446911,-0.814695
-4.53079,0.443147,-0.841331
-4.055,0.39661,-0.788793
-4.04634,0.395763,-0.834483
-4.01132,0.392338,-0.865159
-3.93379,0.384755,-0.880757
-3.6146,0.353536,-0.945896
-3.6583,0.35781,-0.997901
-3.65274,0.357267,-1.02865
-3.60431,0.352529,-1.05054
-3.57368,0.349534,-1.06731
-3.49365,0.341707,-1.08574
-3.45594,0.338018,-1.11023
-3.44139,0.336595,-1.14513
-15.9029,1.67146,-0.904051
-15.8979,1.67093,-0.988727
-14.9977,1.57633,-1.03756
-15.0094,1.57755,-1.1124
-14.1468,1.48689,-1.14152
-14.1377,1.48593,-1.22215
-14.5363,1.52783,-1.34326
-14.4478,1.51853,-1.42714
-14.3341,1.50657,-1.50429
-14.3188,1.50497,-1.59687
-14.3768,1.51106,-1.69199
-14.4046,1.51398,-1.77816
-14.3978,1.51327,-1.8513
-4.96538,0.521882,-0.765013
-4.9622,0.521548,-0.841543
-4.59517,0.482972,-0.819914
-4.57246,0.480585,-0.849691
-4.06179,0.426911,-0.790693
-4.06558,0.42731,-0.839067
-4.03314,0.4239,-0.870504
-3.96925,0.417185,-0.889348
-3.63841,0.382413,-0.952827
-3.70476,0.389386,-1.01132
-3.67995,0.386778,-1.03707
-3.63758,0.382325,-1.06102
-3.60014,0.37839,-1.076
-3.52587,0.370584,-1.09656
-3.47312,0.365039,-1.11656
-3.45681,0.363325,-1.1511
-15.0223,1.68869,-0.758873
-15.0299,1.68953,-0.855093
-14.9967,1.68581,-0.933413
-14.9827,1.68423,-1.03733
-14.2375,1.60046,-1.05602
-14.0966,1.58462,-1.13836
-14.0726,1.58193,-1.21748
-14.0381,1.57804,-1.29823
-13.7903,1.5502,-1.36326
-13.5792,1.52647,-1.4262
-13.5698,1.5254,-1.51453
-13.823,1.55387,-1.62809
-13.7785,1.54886,-1.7022
-13.7813,1.54918,-1.77342
-4.96148,0.557729,-0.765013
-12.902,1.45033,-2.06238
-12.1028,1.36049,-2.05413
-11.4117,1.28281,-2.03779
-4.56154,0.51277,-0.848328
-4.11136,0.462165,-0.84918
-4.07143,0.457676,-0.879458
-3.98715,0.448202,-0.89406
-3.67883,0.413544,-0.964169
-3.71259,0.417339,-1.01425
-3.69313,0.415151,-1.0416
-3.62337,0.407309,-1.0577
-3.48515,0.391772,-1.12131
-3.47296,0.390402,-1.15739
-14.7985,1.77185,-0.748194
-14.4826,1.73402,-0.824649
-14.3816,1.72193,-0.895879
-14.2628,1.70771,-0.988318
-14.1834,1.6982,-1.0529
-14.1029,1.68856,-1.13983
-13.8536,1.65871,-1.19954
-13.5899,1.62714,-1.25785
-13.4591,1.61148,-1.33164
-13.3348,1.59659,-1.4017
-13.2614,1.5878,-1.48134
-13.2351,1.58466,-1.56016
-13.1585,1.57548,-1.62698
-13.0918,1.56749,-1.68611
-12.8957,1.54402,-2.06312
-12.0936,1.44798,-2.0543
-11.4038,1.36539,-2.03808
-10.9364,1.30942,-2.03559
-10.3791,1.2427,-2.02374
-4.15962,0.498036,-0.85987
-4.10306,0.491264,-0.887035
-4.03937,0.483638,-0.90653
-3.77579,0.45208,-0.95154
-3.73619,0.447338,-0.980022
-3.75816,0.449968,-1.02756
-3.69922,0.442911,-1.04419
-3.6251,0.434037,-1.05909
-3.51344,0.420669,-1.13136
-3.49597,0.418577,-1.16604
-14.7698,1.8767,-0.747408
-14.4842,1.84041,-0.825477
-14.4295,1.83346,-0.899666
-15.0439,1.91152,-1.04337
-15.0261,1.90926,-1.11644
-15.0126,1.90755,-1.21444
-13.8347,1.75788,-1.19897
-13.591,1.72691,-1.25907
-13.3331,1.69415,-1.32034
-13.2477,1.6833,-1.39379
-13.1833,1.67511,-1.47394
-13.0675,1.6604,-1.54177
-13.0389,1.65676,-1.61362
-13.0096,1.65304,-1.67702
-12.8829,1.63695,-2.06291
-12.088,1.53595,-2.05518
-11.393,1.44763,-2.03796
-10.9289,1.38866,-2.03601
-10.3718,1.31788,-2.02412
-9.71571,1.23451,-2.01021
-9.31909,1.18411,-2.01647
-4.00608,0.509025,-0.89986
-3.97528,0.505112,-0.928166
-3.9243,0.498634,-0.948606
-3.80861,0.483934,-0.960667
-3.78009,0.48031,-0.992422
-3.78161,0.480504,-1.0349
-3.68408,0.46811,-1.04085
-3.60948,0.458632,-1.05547
-3.54622,0.450594,-1.14293
-3.54442,0.450365,-1.18325
-14.7414,1.98137,-0.746673
-14.5101,1.95029,-0.827735
-15.0597,2.02416,-0.939844
-15.0883,2.028,-1.04744
-15.0877,2.02792,-1.12208
-15.0617,2.02442,-1.21956
-13.8038,1.85535,-1.19742
-13.5387,1.81972,-1.25541
-13.25,1.78091,-1.31335
-13.1938,1.77337,-1.38943
-13.2154,1.77626,-1.47892
-13.002,1.74759,-1.53549
-12.9656,1.74269,-1.60607
-12.9456,1.74,-1.67034
-12.9758,1.74407,-1.76524
-12.9831,1.74504,-1.8546
-12.9484,1.74038,-1.90839
-12.902,1.73415,-1.9947
-12.8631,1.72891,-2.06168
-12.0753,1.62303,-2.05496
-11.3842,1.53013,-2.03831
-10.9238,1.46825,-2.03698
-10.3646,1.39309,-2.02463
-9.70848,1.3049,-2.01061
-9.31804,1.25243,-2.01815
-8.89489,1.19555,-1.99989
-4.10059,0.551155,-0.958328
-4.04444,0.543608,-0.978571
-3.7881,0.509153,-0.956395
-3.78506,0.508745,-0.994665
-3.79973,0.510716,-1.04083
-3.61303,0.485623,-1.02174
-3.5937,0.483025,-1.05185
-3.62618,0.48739,-1.16981
-3.60552,0.484613,-1.20478
-14.7148,2.0861,-0.746071
-15.0143,2.12856,-0.857351
-15.0193,2.12927,-0.938259
-15.8724,2.2502,-1.10297
-15.5815,2.20897,-1.15996
-15.0161,2.12881,-1.21708
-13.769,1.95201,-1.1956
-13.4858,1.91186,-1.25174
-13.2008,1.87146,-1.30978
-13.1519,1.86453,-1.3864
-13.1668,1.86664,-1.47495
-13.0038,1.84353,-1.53724
-12.9204,1.83171,-1.60207
-12.8761,1.82543,-1.66304
-12.9282,1.83281,-1.76051
-12.9266,1.83258,-1.84836
-12.9277,1.83274,-1.90724
-14.0558,1.99267,-2.17524
-12.839,1.82017,-2.05987
-12.0587,1.70955,-2.05419
-11.3728,1.61231,-2.03831
-10.9148,1.54738,-2.03734
-10.3614,1.46892,-2.02603
-9.70721,1.37618,-2.01235
-9.32231,1.32161,-2.02109
-8.90181,1.262,-2.00344
-8.54411,1.21129,-1.99879
-4.05437,0.574782,-0.981952
-3.69401,0.523694,-1.19288
-3.68558,0.522499,-1.23276
-14.7,2.19241,-0.746105
-14.9791,2.23404,-0.856241
-14.9744,2.23334,-0.936438
-15.907,2.37243,-1.10654
-15.9424,2.37771,-1.18808
-15.9136,2.37341,-1.29118
-13.7477,2.05037,-1.195
-13.3933,1.99752,-1.24447
-13.2214,1.97189,-1.31321
-13.0889,1.95213,-1.38121
-13.0838,1.95136,-1.46719
-13.0633,1.94831,-1.5459
-12.8518,1.91676,-1.59523
-12.8356,1.91434,-1.65954
-12.8691,1.91934,-1.75431
-12.8773,1.92057,-1.84326
-12.8891,1.92233,-1.90355
-13.909,2.07444,-2.15479
-12.8177,1.91168,-2.05862
-12.0363,1.79514,-2.05252
-11.3563,1.69372,-2.0375
-10.904,1.62626,-2.03747
-10.3628,1.54555,-2.02843
-9.70477,1.4474,-2.01396
-9.32026,1.39005,-2.02277
-8.92336,1.33086,-2.0104
-8.53835,1.27344,-1.99954
-8.25219,1.23076,-2.00075
-7.78777,1.16149,-1.97024
-7.38522,1.10146,-1.94472
-7.16647,1.06883,-1.96709
-6.72114,1.00241,-1.90458
-6.60624,0.985278,-1.93756
-3.73727,0.55739,-1.12315
-3.73045,0.556371,-1.16659
-3.7264,0.555767,-1.2046
-3.70683,0.552848,-1.24117
-14.6641,2.29543,-0.745102
-14.9335,2.3376,-0.854575
-14.9288,2.33687,-0.934617
-15.9442,2.49581,-1.11035
-15.9411,2.49533,-1.18929
-15.9118,2.49074,-1.29246
-13.7443,2.15145,-1.19602
-13.4275,2.10187,-1.24903
-13.1626,2.06039,-1.30881
-13.0407,2.04132,-1.37763
-12.9743,2.03092,-1.45652
-12.8841,2.0168,-1.52637
-12.8338,2.00893,-1.59476
-12.8222,2.00711,-1.65964
-12.8526,2.01187,-1.75399
-12.8612,2.01321,-1.84298
-12.8647,2.01376,-1.90203
-13.9148,2.17815,-2.15807
-12.7938,2.00267,-2.05705
-12.0107,1.88009,-2.05042
-11.3419,1.77539,-2.03715
-10.8888,1.70446,-2.03686
-10.363,1.62217,-2.03071
-9.70052,1.51846,-2.0153
-9.31706,1.45844,-2.02431
-8.92123,1.39648,-2.01214
-8.5347,1.33597,-2.0009
-8.24565,1.29073,-2.00137
-7.7894,1.21931,-1.97283
-7.36465,1.15282,-1.94144
-7.20957,1.12854,-1.9811
-6.81964,1.06751,-1.93463
-6.60655,1.03415,-1.93979
-6.23707,0.976315,-1.87648
-6.17752,0.966992,-1.93397
-6.08414,0.952376,-1.96894
-5.767,0.902733,-1.93312
-14.6662,2.4044,-0.746071
-14.8944,2.44182,-0.853327
-14.8898,2.44105,-0.933251
-15.9194,2.60985,-1.1099
-15.6756,2.56989,-1.17084
-14.8691,2.43766,-1.20916
-13.7435,2.25313,-1.19734
-13.4323,2.20212,-1.25092
-13.1498,2.1558,-1.30905
-13.0276,2.13576,-1.37784
-12.9416,2.12167,-1.45454
-12.8609,2.10845,-1.52539
-12.8287,2.10317,-1.59598
-12.7917,2.09709,-1.65761
-12.8471,2.10618,-1.75527
-12.8682,2.10963,-1.84612
-12.8498,2.10661,-1.90203
-13.9449,2.28615,-2.16524
-12.7732,2.09406,-2.05611
-11.9845,1.96476,-2.04831
-11.3229,1.8563,-2.0361
-10.8749,1.78285,-2.03662
-10.3517,1.69708,-2.03084
-9.69317,1.58911,-2.0161
-9.3095,1.52621,-2.02501
-8.92054,1.46245,-2.01432
-8.52804,1.3981,-2.00165
-8.24251,1.35129,-2.00292
-7.78678,1.27658,-1.97445
-7.39719,1.21271,-1.95228
-7.22774,1.18493,-1.9884
-6.91627,1.13387,-1.96431
-6.60838,1.08339,-1.94258
-6.45972,1.05902,-1.94571
-6.16896,1.01135,-1.93353
-6.02622,0.987949,-1.95246
-5.79949,0.950778,-1.94626
-5.69859,0.934236,-1.96553
-14.7373,2.52549,-0.7506
-14.8306,2.54147,-0.850698
-14.8488,2.54458,-0.931808
-14.842,2.54343,-1.03605
-14.8787,2.54971,-1.11266
-14.8742,2.54894,-1.21104
-13.7514,2.35653,-1.19948
-13.4465,2.30428,-1.25376
-13.1847,2.25943,-1.31412
-12.9754,2.22354,-1.37398
-12.9205,2.21414,-1.45392
-12.8685,2.20523,-1.52813
-12.7921,2.19214,-1.59335
-12.7711,2.18855,-1.65695
-12.8284,2.19837,-1.75484
-12.8714,2.20572,-1.84881
-12.8533,2.20262,-1.90485
-13.9313,2.38736,-2.16574
-12.7545,2.1857,-2.05559
-11.9706,2.05137,-2.04842
-11.3015,1.93669,-2.0347
-10.8553,1.86023,-2.03541
-10.3256,1.76947,-2.02818
-9.68144,1.65908,-2.0161
-9.3053,1.59462,-2.02655
-8.91744,1.52815,-2.01606
-8.52028,1.46009,-2.00225
-8.23573,1.41133,-2.0037
-7.78309,1.33376,-1.9759
-7.43911,1.27482,-1.96572
-7.21899,1.2371,-1.9884
-6.95536,1.19192,-1.97781
-6.6078,1.13236,-1.94476
-6.50197,1.11422,-1.96081
-6.17232,1.05773,-1.93692
-6.02231,1.03202,-1.95355
-5.82915,0.998922,-1.95859
-5.67723,0.972888,-1.96053
-14.7733,2.64161,-0.753383
-14.816,2.64925,-0.850935
-14.8226,2.65044,-0.931345
-14.8208,2.65012,-1.03587
-14.8613,2.65736,-1.11277
-14.8827,2.66118,-1.21326
-13.7491,2.45848,-1.20079
-13.4599,2.40677,-1.25659
-13.131,2.34796,-1.31042
-13.0063,2.32567,-1.37901
-12.9339,2.31271,-1.45727
-12.8546,2.29853,-1.52841
-12.8095,2.29048,-1.59754
-12.7433,2.27863,-1.65543
-12.8286,2.29389,-1.75709
-12.8781,2.30273,-1.85212
-12.8492,2.29757,-1.90666
-13.9182,2.48872,-2.16645
-12.741,2.27822,-2.056
-11.9555,2.13777,-2.04842
-11.2839,2.01769,-2.03412
-10.8364,1.93766,-2.03444
-10.3087,1.8433,-2.02742
-9.66856,1.72884,-2.01597
-9.29547,1.66212,-2.02697
-8.90874,1.59297,-2.01664
-8.51271,1.52216,-2.003
-8.23362,1.47226,-2.00572
-7.77835,1.39085,-1.9772
-7.43987,1.33033,-1.96841
-7.2181,1.29067,-1.99067
-6.94593,1.242,-1.97763
-6.60182,1.18047,-1.94546
-6.50697,1.16351,-1.9648
-6.17111,1.10346,-1.93899
-6.06739,1.08491,-1.97067
-5.77599,1.03281,-1.94318
-5.67052,1.01395,-1.9607
-14.7681,2.75089,-0.75411
-15.1418,2.8205,-1.13526
-14.4502,2.69168,-1.17956
-13.7499,2.56123,-1.20245
-13.4624,2.50768,-1.25849
-13.1328,2.44629,-1.31233
-13.0099,2.4234,-1.38121
-12.92,2.40664,-1.45762
-12.8701,2.39734,-1.53227
-12.7938,2.38314,-1.59768
-12.7471,2.37445,-1.65812
-12.8289,2.38967,-1.75944
-12.8841,2.39996,-1.85543
-12.8512,2.39384,-1.90948
-13.9031,2.58978,-2.16696
-12.7268,2.37065,-2.05642
-11.9469,2.22538,-2.04964
-11.2575,2.09696,-2.03202
-10.7995,2.01166,-2.0302
-10.2848,1.91579,-2.02539
-9.65454,1.79838,-2.0157
-9.2672,1.72623,-2.02347
-8.89444,1.65679,-2.01606
-8.50469,1.58419,-2.00376
-8.22405,1.53192,-2.00603
-7.77446,1.44817,-1.97881
-7.4307,1.38414,-1.96858
-7.21302,1.34359,-1.99189
-6.93931,1.29261,-1.97835
-6.59973,1.22935,-1.94741
-6.49981,1.21074,-1.96523
-6.16814,1.14896,-1.94062
-6.02101,1.12155,-1.95818
-5.8171,1.08357,-1.95959
-5.65058,1.05255,-1.95638
-5.56636,1.03686,-1.98508
-14.5478,2.81872,-0.837783
-14.0194,2.71633,-1.14596
-13.7757,2.66912,-1.20636
-13.454,2.6068,-1.25943
-13.1881,2.55526,-1.31966
-12.9734,2.51368,-1.37922
-12.9327,2.50579,-1.46106
-12.8696,2.49355,-1.53432
-12.8086,2.48175,-1.60173
-12.7515,2.47067,-1.66096
-12.8228,2.4845,-1.76103
-12.8847,2.49649,-1.85806
-12.8553,2.49079,-1.91271
-13.8818,2.68968,-2.1666
-12.7084,2.46232,-2.05627
-8.5558,1.65773,-1.46987
-11.2401,2.17783,-2.03167
-10.7757,2.08786,-2.0285
-10.2727,1.99039,-2.02577
-9.64098,1.868,-2.01563
-9.24361,1.791,-2.02109
-8.88192,1.72092,-2.01599
-8.49494,1.64594,-2.00421
-8.18922,1.58671,-2.00028
-7.7638,1.50428,-1.97881
-7.37808,1.42955,-1.95732
-7.25366,1.40544,-2.00586
-6.93357,1.34342,-1.97943
-6.58643,1.27616,-1.94615
-6.49701,1.25883,-1.96708
-6.16484,1.19447,-1.94224
-6.06138,1.17443,-1.97402
-5.76886,1.11775,-1.94601
-5.63688,1.09218,-1.95432
-5.549,1.07515,-1.98161
-14.241,2.86615,-1.07072
-13.9796,2.81353,-1.14434
-13.8822,2.79392,-1.21742
-13.2116,2.65897,-1.23851
-13.1946,2.65555,-1.3222
-12.9725,2.61084,-1.38109
-12.9435,2.605,-1.46437
-12.8769,2.59161,-1.53739
-12.8106,2.57826,-1.60426
-12.7264,2.56132,-1.66006
-11.1599,2.24603,-1.53484
-12.904,2.59705,-1.8635
-8.08837,1.62786,-1.3106
-8.08152,1.62648,-1.39038
-7.98755,1.60757,-1.44583
-8.00906,1.6119,-1.50984
-8.04049,1.61822,-1.58785
-8.11793,1.63381,-1.69963
-8.12496,1.63523,-1.77904
-8.03104,1.61632,-1.82546
-8.001,1.61028,-1.89037
-8.0962,1.62944,-1.98038
-7.7559,1.56095,-1.97962
-7.41626,1.49259,-1.97026
-7.19728,1.44852,-1.99311
-6.92747,1.39422,-1.98051
-6.58081,1.32445,-1.94727
-6.48728,1.30563,-1.96694
-6.15371,1.23849,-1.9415
-6.05367,1.21836,-1.97432
-5.76343,1.15995,-1.94696
-5.62811,1.13271,-1.95406
-5.52582,1.11213,-1.97615
-14.2327,2.97158,-1.00035
-14.1824,2.96107,-1.06789
-14.0466,2.93272,-1.15153
-13.9426,2.911,-1.22453
-13.2156,2.75923,-1.24072
-13.2077,2.75758,-1.32548
-12.9952,2.7132,-1.38556
-12.938,2.70126,-1.46591
-12.8809,2.68935,-1.54014
-12.8303,2.67877,-1.60911
-10.3303,2.15682,-1.3495
-9.46573,1.9763,-1.30376
-8.06377,1.6836,-1.38938
-7.90666,1.65079,-1.43331
-7.87361,1.64389,-1.4865
-7.92191,1.65398,-1.56675
-7.84893,1.63874,-1.64575
-7.80699,1.62998,-1.71195
-7.88874,1.64705,-1.79577
-7.84049,1.63698,-1.85519
-7.78231,1.62483,-1.90642
-7.75978,1.62013,-1.98355
-7.4116,1.54743,-1.97194
-7.18978,1.50112,-1.99399
-6.91973,1.44474,-1.98123
-6.57766,1.37332,-1.94922
-6.48284,1.35352,-1.9685
-6.14461,1.2829,-1.9415
-5.99754,1.2522,-1.95891
-5.8469,1.22075,-1.97808
-5.57724,1.16445,-1.93927
-5.52227,1.15297,-1.9778
-13.9923,3.02701,-1.14884
-13.9565,3.01926,-1.22763
-13.2199,2.8599,-1.24302
-13.212,2.85819,-1.32794
-12.9913,2.81045,-1.38727
-8.40679,1.81867,-0.953978
-7.90721,1.71059,-1.03455
-7.83812,1.69565,-1.08124
-7.74979,1.67654,-1.46537
-7.67275,1.65987,-1.5198
-7.63838,1.65244,-1.60406
-7.67174,1.65965,-1.68487
-7.65738,1.65655,-1.74578
-7.67688,1.66077,-1.81927
-7.73815,1.67402,-1.89852
-7.72749,1.67172,-1.97833
-7.3996,1.60078,-1.97177
-7.18378,1.55409,-1.99538
-6.91162,1.49522,-1.98195
-6.57414,1.42221,-1.95117
-6.47852,1.40152,-1.97021
-6.13938,1.32816,-1.94283
-5.99057,1.29596,-1.95964
-5.83886,1.26314,-1.97839
-5.57887,1.2069,-1.94281
-5.52533,1.19531,-1.98194
-14.1938,3.17807,-1.16724
-14.1871,3.17657,-1.2499
-8.35505,1.87074,-0.786847
-8.34164,1.86774,-0.839754
-8.33231,1.86565,-0.891178
-7.89465,1.76766,-1.03455
-7.78167,1.74236,-1.07517
-7.26773,1.62729,-1.59868
-7.40519,1.65806,-1.69097
-7.53501,1.68713,-1.78849
-7.72054,1.72867,-1.89721
-7.71758,1.72801,-1.97894
-7.39163,1.65503,-1.97278
-7.17174,1.60579,-1.99521
-6.9019,1.54537,-1.98231
-6.56838,1.4707,-1.95256
-6.47291,1.44932,-1.97164
-6.13289,1.37319,-1.94387
-5.98514,1.34011,-1.96098
-5.78901,1.29619,-1.96462
-5.61444,1.2571,-1.95831
-5.5276,1.23766,-1.98591
-17.3714,4.02153,-0.570713
-17.4541,4.04066,-0.690622
-17.4683,4.04395,-0.797474
-17.3267,4.01117,-0.892805
-17.3254,4.01087,-1.00543
-17.3346,4.01299,-1.10053
-17.3058,4.00634,-1.22216
-17.26,3.99572,-1.30584
-17.2593,3.99556,-1.42167
-8.01267,1.85495,-0.807963
-8.00774,1.85381,-0.857873
-7.5972,1.75877,-0.957356
-7.54393,1.74644,-0.990215
-7.64417,1.76964,-1.05791
-7.10783,1.64548,-1.56608
-7.11916,1.6481,-1.62833
-7.10565,1.64497,-1.68935
-7.71291,1.78556,-1.89846
-7.70112,1.78283,-1.97796
-7.38263,1.70909,-1.97362
-7.15933,1.6574,-1.99503
-6.89368,1.5959,-1.98321
-6.56601,1.52005,-1.95507
-6.46601,1.49689,-1.97278
-6.12142,1.41712,-1.94342
-5.97568,1.38338,-1.96111
-5.82602,1.34874,-1.98044
-5.56408,1.2881,-1.94394
-5.51852,1.27755,-1.98591
-17.4897,4.18221,-0.575575
-17.4424,4.17091,-0.691335
-17.4474,4.17209,-0.797873
-17.3611,4.15145,-0.896098
-17.3392,4.14622,-1.00794
-17.3604,4.1513,-1.10405
-17.3327,4.14467,-1.22614
-17.2942,4.13546,-1.31065
-17.2642,4.12829,-1.4245
-7.8137,1.86845,-0.789241
-7.55868,1.80746,-0.811143
-7.54166,1.80339,-0.951974
-7.35506,1.75877,-0.967066
-7.00637,1.67539,-1.54636
-6.70584,1.60353,-1.5364
-7.04621,1.68492,-1.67807
-6.93878,1.65923,-1.71082
-7.68443,1.83753,-1.97703
-7.37197,1.76282,-1.97412
-7.14717,1.70906,-1.99503
-6.88198,1.64565,-1.98321
-6.55813,1.56821,-1.95604
-6.46109,1.545,-1.97463
-6.10917,1.46085,-1.94283
-5.96553,1.4265,-1.96111
-5.82028,1.39177,-1.98185
-5.55371,1.32803,-1.94362
-5.50593,1.3166,-1.98475
-7.5475,1.86252,-0.763691
-7.49884,1.85051,-0.806134
-7.4022,1.82666,-0.936012
-7.15919,1.76669,-0.942965
-6.74399,1.66423,-1.54786
-6.78101,1.67337,-1.61775
-6.85802,1.69237,-1.69387
-7.65903,1.89004,-1.97396
-7.35717,1.81555,-1.97362
-7.13589,1.76094,-1.99538
-6.87428,1.69638,-1.98446
-6.5485,1.61599,-1.9566
-6.44883,1.59139,-1.97435
-6.10078,1.5055,-1.94357
-5.95545,1.46964,-1.96123
-5.80962,1.43365,-1.9817
-5.54444,1.36821,-1.94378
